"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT05","WT08","WT11","WT14","WT16","WT18"
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-03-19","0.0",,,,"16.7","-0.6","3.9",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-03-20","9.7","25.0",,,"9.4","-0.6","3.3",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-03-21","10.2",,,,"2.8","0.6","0.6",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-03-22","0.3",,,,"4.4","1.1","1.1",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-03-23","0.0",,,,"3.3","-8.3","-5.0",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-03-24","0.0",,,,"2.2","-6.1","-3.9",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-03-25","0.0",,,,"6.7","-3.9","-2.2",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-03-26","1.0","0.0",,,"10.0","-3.9","-1.1",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-03-27","1.3",,,,"7.8","0.6","1.7",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-03-28","0.0",,,,"11.1","-3.3","-1.1",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-03-29","0.0",,,,"8.9","-3.9","-1.1",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-03-30","0.0",,,,"11.1","-4.4","-2.2",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-03-31","0.0",,"0.0",,"11.1","3.3","5.6",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-04-01","0.0","0.0",,,"9.4","-1.7","1.7",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-04-02","0.0","0.0",,,"10.0","1.7","2.8",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-04-03","0.0","0.0",,,"9.4","-3.9","2.2",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-04-04","0.0","0.0",,,"11.1","-5.0","1.1",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-04-05","2.5","25.0","305.0",,"4.4","-5.0","-2.2",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-04-06","0.0","0.0",,,"16.1","1.1","1.1",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-04-07","0.0","0.0",,,"7.8","5.0","5.0",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-04-08","0.0","0.0",,,"6.7","-3.9","-1.1",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-04-09","0.0","0.0",,,"11.1","-5.6","-1.1",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-04-10","0.0","0.0",,,"5.6","0.6","2.2",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-04-11","0.0","0.0",,,"16.7","-0.6","2.2",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-04-12","0.0","0.0",,,"17.2","0.6","4.4",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-04-13","0.0","0.0",,,"10.6","2.2","4.4",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-04-14","0.0","0.0",,,"10.0","-5.0","4.4",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-04-15","0.0","0.0",,,"18.3","-3.9","1.7",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-04-16","0.0","0.0",,,"23.3","-1.7","4.4",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-04-17","0.0","0.0",,,"14.4","10.0","11.1",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-04-18","0.0","0.0",,,"23.9","0.0","8.9",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-04-19","0.0","0.0",,,"28.9","7.2","10.0",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-04-20","0.0","0.0",,,"29.4","8.3","12.8",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-04-21","9.9","0.0",,,"26.7","7.2","15.6",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-04-22","14.5","0.0",,,"13.3","11.7","11.7",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-04-23","0.0","0.0",,,"11.1","3.9","6.1",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-04-24","0.0","0.0",,,"9.4","0.0","4.4",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-04-25","0.0","0.0",,,"8.9","-4.4","2.2",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-04-26","4.1","0.0",,,"13.9","-3.3","1.7",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-04-27","0.0","0.0",,,"14.4","1.1","8.3",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-04-28","0.3","0.0",,,"12.2","3.3","5.6",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-04-29","0.0","0.0",,,"13.3","4.4","6.7",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-04-30","0.0","0.0",,,"16.1","-1.7","4.4",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-05-01","0.0",,,,"16.7","0.0","9.4",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-05-02","0.0",,,,"17.8","0.0","5.0",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-05-03","0.0",,,,"18.3","-0.6","5.6",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-05-04","14.7",,,,"14.4","2.2","11.1",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-05-05","0.3",,,,"12.2","3.9","6.7",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-05-06","0.0",,,,"20.6","3.3","8.9",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-05-07","0.0",,,,"16.7","2.8","10.0",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-05-08","0.0",,,,"21.1","0.0","10.0",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-05-09","2.3",,,,"11.1","1.7","7.2",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-05-10","20.8",,,,"14.4","5.6","10.0",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-05-11","0.5",,,,"23.3","14.4","14.4",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-05-12","0.5",,,,"17.2","7.8","12.2",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-05-13","0.0",,,,"17.8","10.0","12.2",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-05-14","3.0",,,,"21.7","5.6","12.8",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-05-15","9.9",,,,"14.4","8.9","13.3",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-05-16","7.6",,,,"16.1","5.6","13.9",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-05-17","0.0",,,,"18.3","8.9","9.4",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-05-18","0.0",,,,"21.1","5.6","11.7",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-05-19","0.3",,,,"20.0","4.4","10.0",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-05-20","0.0",,,,"16.7","8.9","11.1",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-05-21","0.0",,,,"22.8","1.7","9.4",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-05-22","0.0",,,,"23.3","10.0","12.8",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-05-23","9.7",,,,"12.8","12.2","12.8",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-05-24","6.1",,,,"12.8","8.9","10.0",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-05-25","5.1",,,,"12.2","8.9","8.9",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-05-26","13.5",,,,"22.8","11.1","13.9",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-05-27","0.0",,,,"12.2","8.9","10.0",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-05-28","0.0",,,,"16.7","6.7","10.0",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-05-29","0.0",,,,"23.9","2.8","12.8",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-05-30","0.0",,,,"24.4","6.7",,,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-05-31","0.0",,,,"18.3","5.6","11.1",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-06-01","0.0",,,,"18.9","10.6","13.3",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-06-02","0.0",,,,"20.0","2.8","11.1",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-06-03","0.0",,,,"22.8","3.3","10.6",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-06-04","12.7",,,,"21.7","3.9","11.7",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-06-05","9.7",,,,"23.3","13.3","18.3",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-06-06","0.0",,,,"21.7","4.4","13.9",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-06-07","0.0",,,,"26.1","8.3","14.4",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-06-08","0.0",,,,"26.1","8.3","19.4",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-06-09","0.0",,,,"28.9","15.0","17.2",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-06-10","11.2",,,,"32.2","18.3","21.1",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-06-11","0.0",,,,"27.2","18.3","21.1",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-06-12","0.0",,,,"20.0","12.2","17.8",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-06-13","0.0",,,,"17.8","13.9","15.6",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-06-14","0.0",,,,"18.3","15.0","13.9",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-06-15","0.0",,,,"17.2","8.9","13.3",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-06-16","0.0",,,,"22.8","3.9","13.9",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-06-17","0.0",,,,"24.4","11.1","16.7",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-06-18","6.4",,,,"25.6","7.2","14.4",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-06-19","7.9",,,,"16.7","10.0","11.7",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-06-20","0.0",,,,"22.8","11.7","16.7",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-06-21","0.0",,,,"28.3","8.9","16.1",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-06-22","0.0",,,,"26.7","10.0","17.8",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-06-23","0.0",,,,"31.1","18.9","21.1",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-06-24","0.0",,,,"21.7","13.9","15.6",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-06-25","21.3",,,,"22.8","5.6","12.8",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-06-26","12.4",,,,"26.1","12.2","17.2",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-06-27","1.8",,,,"23.9","7.2","17.8",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-06-28","2.0",,,,"21.7","8.9","11.7",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-06-29","2.3",,,,"22.2","15.0","16.1",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-06-30","0.0",,,,"21.7","12.8","13.9",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-07-01","1.0",,,,"25.0","12.2","13.9",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-07-02","0.5",,,,"25.6","13.9","20.6",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-07-03","1.0",,,,"29.4","16.7","23.3",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-07-04","0.0",,,,"20.6","12.2","14.4",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-07-05","0.0",,,,"23.3","6.1","16.7",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-07-06","1.3",,,,"25.6","4.4","15.6",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-07-07","15.5",,,,"25.6","13.9","16.7",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-07-08","0.0",,,,"26.1","13.3","17.2",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-07-09","0.0",,,,"27.8","9.4","16.1",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-07-10","6.1",,,,"20.0","13.9","16.1",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-07-11","0.0",,,,"28.3","15.6","20.0",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-07-12","1.0",,,,"30.6","18.3","20.0",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-07-13","0.0",,,,"35.0","17.2","21.1",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-07-14","1.5",,,,"27.8","18.9","23.3",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-07-15","14.2",,,,"31.7","18.9","21.7",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-07-16","0.3",,,,"31.7","20.6","24.4",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-07-17","2.0",,,,"27.8","21.1","22.2",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-07-18","0.0",,,,"28.3","20.0","21.7",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-07-19","0.0",,,,"27.8","15.0","17.2",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-07-20","22.9",,,,"27.8","15.6","16.7",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-07-21","0.3",,,,"27.2","16.7","20.0",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-07-22","0.0",,,,"26.7","16.7","20.6",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-07-23","4.1",,,,"20.6","17.2","19.4",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-07-24","0.0",,,,"27.2","18.9","22.8",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-07-25","0.0",,,,"26.7","16.1","21.1",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-07-26","0.0",,,,"30.0","13.3","16.7",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-07-27","4.1",,,,"28.3","15.6","17.2",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-07-28","10.2",,,,"29.4","13.9","16.7",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-07-29","0.0",,,,"30.0","16.7","21.7",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-07-30","0.5",,,,"27.8","13.9","20.0",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-07-31","19.1",,,,"20.0","15.0","16.7",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-08-01","2.0",,,,"27.2","16.7","18.9",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-08-02","0.0",,,,"26.7","18.3","21.1",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-08-03","0.0",,,,"23.9","7.2","12.8",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-08-04","0.0",,,,"26.1","8.9","12.8",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-08-05","0.8",,,,"27.2","11.1","15.0",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-08-06","0.0",,,,"27.2","11.1","13.3",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-08-07","0.0",,,,"27.2","10.0","16.7",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-08-08","9.9",,,,"24.4","16.1","19.4",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-08-09","5.3",,,,"24.4","19.4","21.7",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-08-10","0.0",,,,"25.0","8.3","14.4",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-08-11","0.0",,,,"26.1","10.0","13.3",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-08-12","5.8",,,,"26.1","12.8","15.6",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-08-13","2.3",,,,"23.9","14.4","17.2",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-08-14","5.6",,,,"23.9","14.4","17.2",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-08-15","0.0",,,,"22.2","15.6","18.3",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-08-16","0.0",,,,"22.2","8.9","11.1",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-08-17","0.0",,,,"23.3","8.3","13.9",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-08-18","6.6",,,,"15.0","9.4","11.7",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-08-19","0.0",,,,"23.3","11.7","15.0",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-08-20","0.0",,,,"26.7","11.7","13.9",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-08-21","0.0",,,,"20.0","12.8","15.6",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-08-22","0.0",,,,"28.3","13.3","16.7",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-08-23","2.5",,,,"23.3","15.6","18.9",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-08-24","0.0",,,,"20.6","18.3","19.4",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-08-25","0.0",,,,"24.4","6.1","16.7",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-08-26","11.7",,,,"21.7","10.6","13.9",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-08-27","11.9",,,,"15.6","12.2","12.2",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-08-28","8.9",,,,"21.1","12.2","15.6",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-08-29","1.8",,,,"24.4","15.6","18.3",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-08-30","0.0",,,,"25.6","12.8","14.4",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-08-31","4.3",,,,"26.7","14.4","16.7",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-09-01","8.6",,,,"18.9","15.6","17.2",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-09-02","7.9",,,,"21.7","16.7","18.3",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-09-03","0.0",,,,"29.4","15.0","17.2",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-09-04","0.0",,,,"25.6","17.2","22.2",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-09-05","0.0",,,,"24.4","8.9","15.0",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-09-06","0.0",,,,"28.3","7.8","11.1",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-09-07","0.0",,,,"27.8","10.6","15.0",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-09-08","0.0",,,,"23.9","14.4","15.0",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-09-09","0.0",,,,"25.6","3.9","13.9",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-09-10","0.0",,,,"27.8","5.6","15.6",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-09-11","6.1",,,,"22.8","8.9","22.8",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-09-12","0.0",,,,"21.1","13.3","13.3",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-09-13","0.0",,,,"22.2","8.3","11.1",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-09-14","3.0",,,,"20.6","11.1","11.1",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-09-15","3.6",,,,"20.0","11.1","11.7",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-09-16","0.0",,,,"22.2","5.6","7.8",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-09-17","0.0",,,,"23.3","7.2","10.0",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-09-18","0.0",,,,"24.4","9.4","11.1",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-09-19","1.3",,,,"20.0","11.1","18.9",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-09-20","4.1",,,,"23.3","7.8","9.4",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-09-21","0.0",,,,"22.8","7.2","7.8",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-09-22","0.0",,,,"20.6","3.9","6.1",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-09-23","0.0",,,,"20.6","6.1","7.2",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-09-24","0.0",,,,"20.6","4.4","6.7",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-09-25","0.0",,,,"23.3","2.8","6.1",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-09-26","0.0",,,,"30.0","6.1","8.9",,,,,,,,,
"USC00430841","BRATTLEBORO, VT US","42.85","-72.566667","133.2","1927-09-27","0.0",,,,"14.4","4.4","11.1",,,,,,,,,
